state,source,window_from,window_to,license,event,name,city,last_status,issued,detail,relicense_of,nonresident,chain
NV,pharm-nv,2026-08-29,2026-09-05,PH04282,disappear,"Complete Medical Supplies, Inc.",Coral Springs,Closed,2020-10-27,last_status=Closed,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04837,appear,Med Stork Rx,Garland,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04838,appear,Neighborhood LTC Pharmacy,Phoenix,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04839,appear,PhilRx,Scottsdale,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04840,appear,"Tower Medic Pharmacy, Inc.",Fort Worth,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04841,appear,"Emerald Compounding Pharmacy, LLC",Tampa,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04842,appear,Eden,Albuquerque,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04843,appear,Restore Pharma LLC,Tampa,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04844,appear,Amazon Pharmacy #016,Richmond,,2026-09-02,issued=2026-09-02,,Y,chain
NV,pharm-nv,2026-08-29,2026-09-05,PH04845,appear,TheraGenix Pharmacy Inc,Maynard,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04846,appear,Vials,Tomball,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04847,appear,Vault Pharmaceuticals LLC,Brooksville,,2026-09-02,issued=2026-09-02,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04848,appear,Rush Pharmacy TX01,Plano,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04849,appear,Prescription Center,Idaho Falls,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04850,appear,Premium Health Care Pharmacy,Miami,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04851,appear,"Nutrishare, LLC",Phoenix,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04852,appear,Formulation Compounding Center,Lewisville,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04853,appear,Esatto Pharma,Chandler,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04854,appear,"All Discount Pharmacy, LLC",Delray Beach,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04855,appear,Blue Rx,Frisco,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04856,appear,"Senderra Rx Partners, LLC",Morrisville,,2026-09-03,issued=2026-09-03,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH03966,status_change,MIDTOWN EXPRESS PHARMACY,NASHVILLE,,0001-01-01,Active -> Closed,,Y,other
NV,pharm-nv,2026-08-29,2026-09-05,PH04831,status_change,Central Care Pharmacy/GHST Rx Inc,Encino,,2026-07-21,Temporary -> Active,,Y,other
MS,pharm-ms,2026-08-29,2026-09-05,1,disappear,"<![CDATA[Moore's Pharmacy Lena, LLC]]>",Lena,Active,,last_status=Active,00001,,other
MS,pharm-ms,2026-08-29,2026-09-05,1009,disappear,<![CDATA[Martin's Pharmacy]]>,Indianola,Active,,last_status=Active,01009,,other
MS,pharm-ms,2026-08-29,2026-09-05,1025,disappear,Montgomery Drug Co.,Pontotoc,Active,,last_status=Active,01025,,other
MS,pharm-ms,2026-08-29,2026-09-05,1026,disappear,Walgreens #17341,Aberdeen,Active,,last_status=Active,01026,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1066,disappear,Pomank Ventures,Hattiesburg,Active,,last_status=Active,01066,,other
MS,pharm-ms,2026-08-29,2026-09-05,1099,disappear,CVS/pharmacy #5777,Laurel,Active,,last_status=Active,01099,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1104,disappear,Edwards Discount Drugs,Lucedale,Active,,last_status=Active,01104,,other
MS,pharm-ms,2026-08-29,2026-09-05,1135,disappear,<![CDATA[Strickland's Cash & Save]]>,Richton,Active,,last_status=Active,01135,,other
MS,pharm-ms,2026-08-29,2026-09-05,1139,disappear,"State Line Drugs, Inc.",State Line,Active,,last_status=Active,01139,,other
MS,pharm-ms,2026-08-29,2026-09-05,1148,disappear,Medi-Mart Pharmacy,Moss Point,Active,,last_status=Active,01148,,other
MS,pharm-ms,2026-08-29,2026-09-05,115,disappear,City Drug Store,Hollandale,Active,,last_status=Active,00115,,other
MS,pharm-ms,2026-08-29,2026-09-05,125,disappear,"Macon City Drug, Inc",Macon,Active,,last_status=Active,00125,,other
MS,pharm-ms,2026-08-29,2026-09-05,1282,disappear,"Community Disc Phcy, Inc.",Senatobia,Active,,last_status=Active,01282,,other
MS,pharm-ms,2026-08-29,2026-09-05,130,disappear,<![CDATA[Ward's Pharmacy]]>,Ellisville,Active,,last_status=Active,00130,,other
MS,pharm-ms,2026-08-29,2026-09-05,1301,disappear,Magic Mart Pharmacy,Indianola,Active,,last_status=Active,01301,,other
MS,pharm-ms,2026-08-29,2026-09-05,1312,disappear,Ripley Drug Co.,Ripley,Active,,last_status=Active,01312,,other
MS,pharm-ms,2026-08-29,2026-09-05,1326,disappear,"Hollis Discount Pharmacy, Inc.",Ripley,Active,,last_status=Active,01326,,other
MS,pharm-ms,2026-08-29,2026-09-05,13280,disappear,"Olde Towne Drugs, Ltd",Brandon,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,133,disappear,Hudson Drugs,Prentiss,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,1344,disappear,Medical Center Phcy,New Albany,Active,,last_status=Active,01344,,other
MS,pharm-ms,2026-08-29,2026-09-05,1351,disappear,"Medical Plaza on Alcorn, LLC",Corinth,Active,,last_status=Active,01351,,other
MS,pharm-ms,2026-08-29,2026-09-05,1357,disappear,<![CDATA[King's Discount Pharmacy]]>,Bude,Active,,last_status=Active,01357,,other
MS,pharm-ms,2026-08-29,2026-09-05,1368,disappear,Battlefield Discount Drugs,Vicksburg,Active,,last_status=Active,01368,,other
MS,pharm-ms,2026-08-29,2026-09-05,1376,disappear,WALGREENS #19986,Columbus,Active,,last_status=Active,01376,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1383,disappear,Roberts Apothecary,Columbus,Active,,last_status=Active,01383,,other
MS,pharm-ms,2026-08-29,2026-09-05,1386,disappear,"<![CDATA[G & M of Oxford, Inc.]]>",Oxford,Active,,last_status=Active,01386,,other
MS,pharm-ms,2026-08-29,2026-09-05,1410,disappear,<![CDATA[Guy's Medical Center Pharmacy]]>,McComb,Active,,last_status=Active,01410,,other
MS,pharm-ms,2026-08-29,2026-09-05,14427,disappear,The Pharmacy at Desoto,Southaven,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,146,disappear,Corner Drug Store,Magnolia,Active,,last_status=Active,00146,,other
MS,pharm-ms,2026-08-29,2026-09-05,150,disappear,"Liberty Drug Store, Inc.",Liberty,Active,,last_status=Active,00150,,other
MS,pharm-ms,2026-08-29,2026-09-05,1501,disappear,Tallahatchie General Hospital,Charleston,Active,,last_status=Active,01501,,other
MS,pharm-ms,2026-08-29,2026-09-05,1518,disappear,<![CDATA[Jim's Discount Drugs]]>,Lucedale,Active,,last_status=Active,01518,,other
MS,pharm-ms,2026-08-29,2026-09-05,153,disappear,Hodges Pharmacy,Leakesville,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,1530,disappear,Ashland Drugs,Ashland,Active,,last_status=Active,01530,,other
MS,pharm-ms,2026-08-29,2026-09-05,1531,disappear,<![CDATA[French's Pharmacy]]>,Morton,Active,,last_status=Active,01531,,other
MS,pharm-ms,2026-08-29,2026-09-05,1537,disappear,CVS/pharmacy #5865,Brandon,Active,,last_status=Active,01537,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1564,disappear,WALGREENS #18039,Ocean Springs,Active,,last_status=Active,01564,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1569,disappear,Bonner Discount Drugs,Waynesboro,Active,,last_status=Active,01569,,other
MS,pharm-ms,2026-08-29,2026-09-05,1576,disappear,CVS/pharmacy #5870,Natchez,Active,,last_status=Active,01576,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1580,disappear,<![CDATA[Anderson's Pharmacy]]>,N. Carrollton,Active,,last_status=Active,01580,,other
MS,pharm-ms,2026-08-29,2026-09-05,1584,disappear,Canton Discount Drugs,Canton,Active,,last_status=Active,01584,,other
MS,pharm-ms,2026-08-29,2026-09-05,1587,disappear,Mr. Discount Drugs,Collinsville,Active,,last_status=Active,01587,,other
MS,pharm-ms,2026-08-29,2026-09-05,160,disappear,Main Drug Co.,Lucedale,Active,,last_status=Active,00160,,other
MS,pharm-ms,2026-08-29,2026-09-05,1601,disappear,WALGREENS #17031,Gulfport,Active,,last_status=Active,01601,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1605,disappear,The Drug Store LLC,Coffeeville,Active,,last_status=Active,01605,,other
MS,pharm-ms,2026-08-29,2026-09-05,1609,disappear,Thrift Drugs Inc.,McComb,Active,,last_status=Active,01609,,other
MS,pharm-ms,2026-08-29,2026-09-05,1619,disappear,<![CDATA[Polk's Crossgates Discount Drugs]]>,Brandon,Active,,last_status=Active,01619,,other
MS,pharm-ms,2026-08-29,2026-09-05,1624,disappear,"Lab Discount Drugs, Inc",Waynesboro,Active,,last_status=Active,01624,,other
MS,pharm-ms,2026-08-29,2026-09-05,1626,disappear,Wallace Disc. Drugs,Laurel,Active,,last_status=Active,01626,,other
MS,pharm-ms,2026-08-29,2026-09-05,1644,disappear,<![CDATA[Kroger Food & Drug #355]]>,Laurel,Active,,last_status=Active,01644,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1675,disappear,Quitman Drug Co.,Marks,Active,,last_status=Active,01675,,other
MS,pharm-ms,2026-08-29,2026-09-05,1679,disappear,<![CDATA[Pearson's Discount Drugs LLC]]>,Houston,Active,,last_status=Active,01679,,other
MS,pharm-ms,2026-08-29,2026-09-05,1681,disappear,"<![CDATA[Sartin's Disc. Drugs, Inc.]]>",Gulfport,Active,,last_status=Active,01681,,other
MS,pharm-ms,2026-08-29,2026-09-05,1689,disappear,Thomas Drug Company,Tylertown,Active,,last_status=Active,01689,,other
MS,pharm-ms,2026-08-29,2026-09-05,1693,disappear,"Sav-On-Drugs of Columbia, Inc.",Columbia,Active,,last_status=Active,01693,,other
MS,pharm-ms,2026-08-29,2026-09-05,1718,disappear,Beaumont Drugs LLC,Beaumont,Active,,last_status=Active,01718,,other
MS,pharm-ms,2026-08-29,2026-09-05,1728,disappear,<![CDATA[Kroger Food & Drug  #404]]>,Southaven,Active,,last_status=Active,01728,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1740,disappear,"Gunn Drug Company, Inc.",Corinth,Active,,last_status=Active,01740,,other
MS,pharm-ms,2026-08-29,2026-09-05,1741,disappear,"Wells Discount Drugs, Inc",Laurel,Active,,last_status=Active,01741,,other
MS,pharm-ms,2026-08-29,2026-09-05,1748,disappear,Wal-Mart Pharmacy 10-0495,Columbus,Active,,last_status=Active,01748,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1756,disappear,"City Drug, LLC",Crystal Springs,Active,,last_status=Active,01756,,other
MS,pharm-ms,2026-08-29,2026-09-05,1760,disappear,MS Discount Drugs LLC,Canton,Active,,last_status=Active,01760,,other
MS,pharm-ms,2026-08-29,2026-09-05,1768,disappear,Wal-Mart Pharmacy 10-0112,Starkville,Active,,last_status=Active,01768,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1770,disappear,Wal-Mart Pharmacy 10-0164,Pontotoc,Active,,last_status=Active,01770,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1771,disappear,<![CDATA[Marty's Pharmacy & Compounding Center]]>,Flowood,Active,,last_status=Active,01771,,other
MS,pharm-ms,2026-08-29,2026-09-05,1773,disappear,"Stepp-Saver, INC",Bruce,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,1789,disappear,<![CDATA[Duncan's Pharmacy]]>,Walnut,Active,,last_status=Active,01789,,other
MS,pharm-ms,2026-08-29,2026-09-05,179,disappear,City Rexall Drugs II Inc,Picayune,Active,,last_status=Active,00179,,other
MS,pharm-ms,2026-08-29,2026-09-05,1792,disappear,Wal-Mart Pharmacy 10-0155,Senatobia,Active,,last_status=Active,01792,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1807,disappear,Haire Drug Center,Clarksdale,Active,,last_status=Active,01807,,other
MS,pharm-ms,2026-08-29,2026-09-05,1821,disappear,Owl Drug Store,Hattiesburg,Active,,last_status=Active,01821,,other
MS,pharm-ms,2026-08-29,2026-09-05,1829,disappear,Wal-Mart Pharmacy  10-0205,Philadelphia,Active,,last_status=Active,01829,,chain
MS,pharm-ms,2026-08-29,2026-09-05,18386,disappear,Ochsner Pharmacy and Wellness - Slidell Memorial Hospital,Slidell,Active,,last_status=Active,,Y,other
MS,pharm-ms,2026-08-29,2026-09-05,1843,disappear,Wal-Mart Pharmacy  10-0501,Laurel,Active,,last_status=Active,01843,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1845,disappear,Wal-Mart Pharmacy  10-0708,Vicksburg,Active,,last_status=Active,01845,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1848,disappear,Wal-Mart Pharmacy 10-0785,Waynesboro,Active,,last_status=Active,01848,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1855,disappear,"Murphy Drug #15804, Powered by Walgreens",Eupora,Active,,last_status=Active,01855,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1859,disappear,<![CDATA[R & D Pharmacy LLC]]>,Saucier,Active,,last_status=Active,01859,,other
MS,pharm-ms,2026-08-29,2026-09-05,1864,disappear,<![CDATA[Kroger Food & Drug #388]]>,Brandon,Active,,last_status=Active,01864,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1870,disappear,Wal-Mart Pharmacy 10-0183,Louisville,Active,,last_status=Active,01870,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1872,disappear,Wal-Mart Pharmacy  10-0874,Natchez,Active,,last_status=Active,01872,,chain
MS,pharm-ms,2026-08-29,2026-09-05,18720,disappear,"Bane Pharmacy, LLC",Brookhaven,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,1875,disappear,Wal-Mart Pharmacy 10-816,Brookhaven,Active,,last_status=Active,01875,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1881,disappear,Newpointe Pharmacy #2,Bassfield,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,1882,disappear,Wal-mart Pharmacy 10-848,Southaven,Active,,last_status=Active,01882,,chain
MS,pharm-ms,2026-08-29,2026-09-05,18865,disappear,State Line Rx LLC,State Line,Active,,last_status=Active,01139,,other
MS,pharm-ms,2026-08-29,2026-09-05,1891,disappear,Strickland Drugs LLC,Wiggins,Active,,last_status=Active,01891,,other
MS,pharm-ms,2026-08-29,2026-09-05,1895,disappear,Hospital Discount Drugs,Philadelphia,Active,,last_status=Active,01895,,other
MS,pharm-ms,2026-08-29,2026-09-05,1901,disappear,<![CDATA[Kroger Food & Drug #370]]>,Cleveland,Active,,last_status=Active,01901,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1921,disappear,Wal-Mart Pharmacy 10-0875,Ridgeland,Active,,last_status=Active,01921,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1938,disappear,Wal-Mart Pharmacy  10-0916,Hattiesburg,Active,,last_status=Active,01938,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1947,disappear,Wal-Mart Pharmacy 10-0954,Hazlehurst,Active,,last_status=Active,01947,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1952,disappear,Wal-Mart Pharmacy 10-0365,Pearl,Active,,last_status=Active,01952,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1959,disappear,Wal-Mart Pharmacy 10-0699,Oxford,Active,,last_status=Active,01959,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1963,disappear,Wal-Mart Pharmacy #969,Gulfport,Active,,last_status=Active,01963,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1964,disappear,Wal-Mart Pharmacy 970,Picayune,Active,,last_status=Active,01964,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1966,disappear,Wal-Mart Pharmacy 10-0981,Meridian,Active,,last_status=Active,01966,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1967,disappear,Wal-Mart Pharmacy 10-0182,Greenville,Active,,last_status=Active,01967,,chain
MS,pharm-ms,2026-08-29,2026-09-05,1969,disappear,<![CDATA[Kroger Food & Drug  #454]]>,Corinth,Active,,last_status=Active,01969,,chain
MS,pharm-ms,2026-08-29,2026-09-05,198,disappear,<![CDATA[Howell & Heggie Drug Co.]]>,Durant,Active,,last_status=Active,00198,,other
MS,pharm-ms,2026-08-29,2026-09-05,1994,disappear,Wal-Mart Pharmacy #10-1025,McComb,Active,,last_status=Active,01994,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2014,disappear,<![CDATA[Polk's Florence Disc. Drugs]]>,Florence,Active,,last_status=Active,02014,,other
MS,pharm-ms,2026-08-29,2026-09-05,2017,disappear,Wal-Mart Pharmacy  10-1059,Forest,Active,,last_status=Active,02017,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2021,disappear,Dutch Pharmacies Inc,Columbus,Active,,last_status=Active,02021,,other
MS,pharm-ms,2026-08-29,2026-09-05,2022,disappear,Wal-Mart Pharmacy #10-1066,Pascagoula,Active,,last_status=Active,02022,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2027,disappear,Walgreens #4455,Southaven,Active,,last_status=Active,02027,,chain
MS,pharm-ms,2026-08-29,2026-09-05,203,disappear,Brandon Discount Drugs,Brandon,Active,,last_status=Active,00203,,other
MS,pharm-ms,2026-08-29,2026-09-05,2033,disappear,Wal-Mart Pharmacy 10-1074,Grenada,Active,,last_status=Active,02033,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2034,disappear,Wal-Mart Pharmacy 10-1088,Biloxi,Active,,last_status=Active,02034,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2050,disappear,Wal-Mart Pharmacy 10-0707,Clarksdale,Active,,last_status=Active,02050,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2054,disappear,Wal-Mart Pharmacy 10-0391,Tupelo,Active,,last_status=Active,02054,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2056,disappear,Wal-Mart Pharmacy 10-1168,Columbia,Active,,last_status=Active,02056,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2059,disappear,"Delta Discount Drugs, Inc.",Clarksdale,Active,,last_status=Active,02059,,other
MS,pharm-ms,2026-08-29,2026-09-05,207,disappear,Rushing Drug Co.,Iuka,Active,,last_status=Active,18924,,other
MS,pharm-ms,2026-08-29,2026-09-05,2082,disappear,Wal-Mart Pharmacy 10-1192,Magee,Active,,last_status=Active,02082,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2085,disappear,J. C. Longest Student Hlth Ctr,Miss. State,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,2092,disappear,Wal-Mart Pharmacy 10-0115,West Point,Active,,last_status=Active,02092,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2099,disappear,Wal-Mart Pharmacy 10-1195,Waveland,Active,,last_status=Active,02099,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2113,disappear,CVS/pharmacy #10755,Diamondhead,Active,,last_status=Active,02113,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2116,disappear,Wal-Mart Pharmacy  10-1271,Meridian,Active,,last_status=Active,02116,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2118,disappear,Wal-Mart Pharmacy 10-1260,Lucedale,Active,,last_status=Active,02118,,chain
MS,pharm-ms,2026-08-29,2026-09-05,212,disappear,"Cox-Blythe Drug Co., Inc.",Booneville,Active,,last_status=Active,00212,,other
MS,pharm-ms,2026-08-29,2026-09-05,2127,disappear,Sumner Drug Store,Sumner,Active,,last_status=Active,02127,,other
MS,pharm-ms,2026-08-29,2026-09-05,2138,disappear,"SSD, LLC",New Albany,Active,,last_status=Active,02138,,other
MS,pharm-ms,2026-08-29,2026-09-05,214,disappear,Pickles Drug Store,Kosciusko,Active,,last_status=Active,00214,,other
MS,pharm-ms,2026-08-29,2026-09-05,2144,disappear,Wal-Mart Pharmacy #1346,Ocean Springs,Active,,last_status=Active,02144,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2162,disappear,Davis Family Pharmacy,Batesville,Active,,last_status=Active,02162,,other
MS,pharm-ms,2026-08-29,2026-09-05,2170,disappear,Wal-Mart Pharmacy 10-0716,Greenwood,Active,,last_status=Active,02170,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2178,disappear,Rodney Len Moore,Sebastopol,Active,,last_status=Active,,,other
MS,pharm-ms,2026-08-29,2026-09-05,2187,disappear,Family Pharmacy #1,Columbus,Active,,last_status=Active,02187,,other
MS,pharm-ms,2026-08-29,2026-09-05,2188,disappear,University Pavillion Pharmacy,Jackson,Active,,last_status=Active,02188,,other
MS,pharm-ms,2026-08-29,2026-09-05,2189,disappear,Wal-Mart Pharmacy 10-0347,Indianola,Active,,last_status=Active,02189,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2194,disappear,Wal-Mart Pharmacy #10-1468,Batesville,Active,,last_status=Active,02194,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2210,disappear,CVS/pharmacy #5878,Richland,Active,,last_status=Active,02210,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2211,disappear,CVS/pharmacy #5908,Gulfport,Active,,last_status=Active,02211,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2212,disappear,CVS/pharmacy #5883,Kosciusko,Active,,last_status=Active,02212,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2215,disappear,Oak Grove Pharmacy,Hattiesburg,Active,,last_status=Active,02215,,other
MS,pharm-ms,2026-08-29,2026-09-05,2226,disappear,Wal-Mart Pharmacy 10-1530,Cleveland,Active,,last_status=Active,02226,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2238,disappear,Wal-Mart Pharmacy 10-0411,Houston,Active,,last_status=Active,02238,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2242,disappear,Ernst Pharmacy,Natchez,Active,,last_status=Active,02242,,other
MS,pharm-ms,2026-08-29,2026-09-05,2250,disappear,Wal-Mart Pharmacy #1710,Clinton,Active,,last_status=Active,02250,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2256,disappear,Anderson Drugs,Purvis,Active,,last_status=Active,02256,,other
MS,pharm-ms,2026-08-29,2026-09-05,2264,disappear,<![CDATA[Jackson's Discount Pharmacy]]>,Gulfport,Active,,last_status=Active,02264,,other
MS,pharm-ms,2026-08-29,2026-09-05,2267,disappear,Wal-Mart Pharmacy 10-0114,Booneville,Active,,last_status=Active,02267,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2272,disappear,<![CDATA[LaRue's Discount Drugs]]>,Brookhaven,Active,,last_status=Active,02272,,other
MS,pharm-ms,2026-08-29,2026-09-05,2279,disappear,<![CDATA[Polk's Discount Drugs]]>,Brandon,Active,,last_status=Active,02279,,other
MS,pharm-ms,2026-08-29,2026-09-05,2287,disappear,Walgreens Specialty Pharmacy #11599,Columbus,Active,,last_status=Active,02287,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2311,disappear,Wal-Mart Pharmacy 10-0176,Ripley,Active,,last_status=Active,02311,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2315,disappear,<![CDATA[Kroger Food & Drug #447]]>,Tupelo,Active,,last_status=Active,02315,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2320,disappear,Walgreens #05396,Southaven,Active,,last_status=Active,02320,,chain
MS,pharm-ms,2026-08-29,2026-09-05,233,disappear,<![CDATA[Sullivan's Disc. Drugs]]>,Kosciusko,Active,,last_status=Active,00233,,other
MS,pharm-ms,2026-08-29,2026-09-05,235,disappear,<![CDATA[Mosby's Drug Store]]>,Canton,Active,,last_status=Active,00235,,other
MS,pharm-ms,2026-08-29,2026-09-05,2353,disappear,Wal-Mart Pharmacy 10-0258,Tupelo,Active,,last_status=Active,02353,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2359,disappear,<![CDATA[Kroger Food & Drug #381]]>,Starkville,Active,,last_status=Active,02359,,chain
MS,pharm-ms,2026-08-29,2026-09-05,236,disappear,"Houston Discount Pharmacy, Inc.",Baldwyn,Active,,last_status=Active,00236,,other
MS,pharm-ms,2026-08-29,2026-09-05,2362,disappear,Wal-Mart Pharmacy 10-0153,New Albany,Active,,last_status=Active,02362,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2381,disappear,<![CDATA[Moore's Pharmacy]]>,Walnut Grove,Active,,last_status=Active,02381,,other
MS,pharm-ms,2026-08-29,2026-09-05,2390,disappear,Wal-Mart Pharmacy 10-118,Amory,Active,,last_status=Active,02390,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2405,disappear,Wal-Mart Pharmacy 10-0105,Corinth,Active,,last_status=Active,02405,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2413,disappear,Parkway Pharmacy,Clinton,Active,,last_status=Active,02413,,other
MS,pharm-ms,2026-08-29,2026-09-05,2426,disappear,<![CDATA[S&S Pharmacy Inc]]>,Pascagoula,Active,,last_status=Active,02426,,other
MS,pharm-ms,2026-08-29,2026-09-05,2436,disappear,Potts Camp Family Pharmacy,Potts Camp,Active,,last_status=Active,02436,,other
MS,pharm-ms,2026-08-29,2026-09-05,2443,disappear,Wal-Mart Pharmacy #274,Iuka,Active,,last_status=Active,02443,,chain
MS,pharm-ms,2026-08-29,2026-09-05,253,disappear,<![CDATA[Rhodes & Robby Drugs]]>,Pelahatchie,Active,,last_status=Active,00253,,other
MS,pharm-ms,2026-08-29,2026-09-05,2554,disappear,Wal-Mart Pharmacy 10-0303,Holly Springs,Active,,last_status=Active,02554,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2558,disappear,Wal-Mart Pharmacy  10-0305,Carthage,Active,,last_status=Active,02558,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2563,disappear,Todd?s Pharmacy Inc,Batesville,Active,,last_status=Active,02563,,other
MS,pharm-ms,2026-08-29,2026-09-05,2589,disappear,"<![CDATA[Fred's Westside Pharmacy, Inc.]]>",Picayune,Active,,last_status=Active,02589,,other
MS,pharm-ms,2026-08-29,2026-09-05,281,disappear,<![CDATA[Chaney's Pharmacy]]>,Oxford,Active,,last_status=Active,00281,,other
MS,pharm-ms,2026-08-29,2026-09-05,296,disappear,Decatur Drug Inc.,Decatur,Active,,last_status=Active,00296,,other
MS,pharm-ms,2026-08-29,2026-09-05,2965,disappear,<![CDATA[Kroger Food & Pharmacy #427]]>,Columbus,Active,,last_status=Active,02965,,chain
MS,pharm-ms,2026-08-29,2026-09-05,2966,disappear,<![CDATA[Kroger Food & Pharmacy #429]]>,Greenville,Active,,last_status=Active,02966,,chain
MS,pharm-ms,2026-08-29,2026-09-05,3016,disappear,Thomas Pharmacy-Gardiner Ctr,Laurel,Active,,last_status=Active,03016,,other
